mol_id,atom_idx,P_seed42,P_seed123,P_seed7,P_seed2024,P_seed999
mobley_1323538,17,-0.176228,-0.175157,-0.177081,-0.175077,-0.174877
mobley_1323538,18,-0.127219,-0.126881,-0.127731,-0.126516,-0.126863
mobley_1323538,19,-0.125861,-0.125601,-0.126313,-0.125225,-0.125516
mobley_1323538,20,-0.126129,-0.125803,-0.126627,-0.125436,-0.125783
mobley_1323538,21,-0.167448,-0.166419,-0.168083,-0.166289,-0.166119
mobley_1323538,22,-0.176227,-0.175155,-0.177080,-0.175076,-0.174875
mobley_1323538,23,-0.127219,-0.126880,-0.127731,-0.126516,-0.126863
mobley_1323538,24,-0.125862,-0.125602,-0.126314,-0.125225,-0.125516
mobley_1323538,25,-0.126130,-0.125804,-0.126628,-0.125436,-0.125783
mobley_1328465,0,0.070863,0.062771,0.070998,0.062250,0.066860
mobley_1328465,1,-0.229435,-0.235653,-0.228363,-0.231900,-0.230343
mobley_1328465,2,-0.061318,-0.061365,-0.061080,-0.060843,-0.061283
mobley_1328465,3,-0.058626,-0.058651,-0.058261,-0.058026,-0.058421
mobley_1328465,4,-0.033498,-0.033527,-0.032860,-0.032757,-0.033084
mobley_1328465,5,-0.107011,-0.107403,-0.106730,-0.106879,-0.106838
mobley_1328465,6,-0.104769,-0.105158,-0.104455,-0.104607,-0.104564
mobley_1328465,7,-0.107357,-0.107766,-0.107063,-0.107190,-0.107270
mobley_1328936,0,0.746776,0.743293,0.752834,0.729790,0.738011
mobley_1328936,1,-1.890164,-1.889565,-1.890646,-1.888983,-1.890045
mobley_1328936,2,0.859408,0.854715,0.810059,0.832855,0.800080
mobley_1328936,3,-1.843665,-1.844270,-1.843045,-1.843373,-1.843061
mobley_1328936,4,-0.375172,-0.372584,-0.332261,-0.358678,-0.333799
mobley_1328936,5,-0.312607,-0.310426,-0.310556,-0.313204,-0.308800
mobley_1328936,6,-0.042038,-0.030443,-0.033102,-0.032317,-0.034900
mobley_1328936,7,-0.228551,-0.233348,-0.217396,-0.222619,-0.215627
mobley_1328936,8,0.031522,0.043708,0.041368,0.041511,0.039233
mobley_1328936,9,-0.146855,-0.145934,-0.152314,-0.150807,-0.150404
mobley_1328936,10,-0.901096,-0.917858,-0.918810,-0.941595,-0.928202
mobley_1328936,11,-1.777744,-1.778073,-1.776286,-1.777190,-1.776835
mobley_1328936,12,-1.777675,-1.778002,-1.776213,-1.777118,-1.776764
mobley_1328936,13,-0.118141,-0.118011,-0.117885,-0.117498,-0.117530
mobley_1328936,14,-0.118141,-0.118010,-0.117885,-0.117498,-0.117529
mobley_1328936,15,-0.118768,-0.118695,-0.118716,-0.118281,-0.118343
mobley_1328936,16,-0.143377,-0.143968,-0.144537,-0.143259,-0.143920
mobley_1328936,17,-0.122241,-0.122843,-0.122765,-0.122069,-0.122353
mobley_1328936,18,-0.121883,-0.122467,-0.122371,-0.121700,-0.121978
mobley_1328936,19,-0.124655,-0.125150,-0.125149,-0.124376,-0.124752
mobley_1352110,0,0.981803,0.991424,0.999972,0.982899,0.993490
mobley_1352110,1,0.930809,0.939881,0.962169,0.952779,0.965072
mobley_1352110,2,0.402220,0.415383,0.430018,0.421725,0.430978
mobley_1352110,3,-0.112075,-0.114988,-0.104350,-0.110531,-0.106518
mobley_1352110,4,-2.991722,-2.990339,-3.006934,-2.996587,-3.004772
mobley_1352110,5,0.256574,0.244553,0.238887,0.237772,0.236328
mobley_1352110,6,1.041877,1.049159,1.082850,1.049053,1.063508
mobley_1352110,7,-0.610611,-0.613743,-0.617092,-0.617978,-0.618483
mobley_1352110,8,-1.839177,-1.839620,-1.838138,-1.838977,-1.838483
mobley_1352110,9,-0.273461,-0.273550,-0.271753,-0.271335,-0.272442
mobley_1352110,10,-0.194898,-0.196209,-0.196184,-0.201212,-0.197678
mobley_1352110,11,0.740967,0.738198,0.761993,0.750330,0.763090
mobley_1352110,12,0.561405,0.563489,0.570624,0.553978,0.565093
mobley_1352110,13,-0.155801,-0.155278,-0.156912,-0.155073,-0.155556
mobley_1352110,14,-0.149666,-0.149136,-0.150679,-0.148899,-0.149391
mobley_1352110,15,-0.149575,-0.149042,-0.150554,-0.148784,-0.149267
mobley_1352110,16,-0.384199,-0.381178,-0.392465,-0.385601,-0.388533
mobley_1352110,17,-0.385277,-0.382703,-0.392476,-0.386537,-0.388471
mobley_1352110,18,-0.404096,-0.401141,-0.408706,-0.402863,-0.403654
mobley_1352110,19,-0.405590,-0.402506,-0.411394,-0.405010,-0.406342
mobley_1352110,20,-0.315691,-0.312930,-0.316944,-0.312008,-0.312473
mobley_1352110,21,-0.344812,-0.341979,-0.346968,-0.341918,-0.341914
mobley_1352110,22,-0.334878,-0.331248,-0.338840,-0.332701,-0.334263
mobley_1352110,23,-0.337510,-0.333343,-0.341232,-0.334864,-0.336288
mobley_1352110,24,-0.139278,-0.138634,-0.138927,-0.137660,-0.137630
mobley_1352110,25,-0.141990,-0.141388,-0.141924,-0.140616,-0.140731
mobley_1352110,26,-0.141046,-0.140471,-0.140981,-0.139665,-0.139753
mobley_1352110,27,-0.106175,-0.106392,-0.105833,-0.105811,-0.105762
mobley_1352110,28,-0.105263,-0.105485,-0.104935,-0.104896,-0.104855
mobley_1352110,29,-0.212785,-0.211403,-0.216914,-0.212964,-0.214974
mobley_1352110,30,-0.208906,-0.207456,-0.212716,-0.208829,-0.210791
mobley_1352110,31,-0.124147,-0.123915,-0.124313,-0.123325,-0.123521
mobley_1352110,32,-0.125807,-0.125547,-0.125941,-0.124918,-0.125107
mobley_1352110,33,-0.125972,-0.125750,-0.126274,-0.125248,-0.125471
mobley_1363784,0,0.239622,0.238556,0.232106,0.225463,0.226402
mobley_1363784,1,-0.094629,-0.095744,-0.070392,-0.079989,-0.064634
mobley_1363784,2,-0.230140,-0.213756,-0.237426,-0.227786,-0.238496
mobley_1363784,3,-0.094631,-0.095745,-0.070394,-0.079990,-0.064634
mobley_1363784,4,-0.355024,-0.352965,-0.373811,-0.370263,-0.373271
mobley_1363784,5,-2.596389,-2.597590,-2.597404,-2.596194,-2.597437
mobley_1363784,6,-0.355023,-0.352963,-0.373810,-0.370260,-0.373270
mobley_1363784,7,0.239625,0.238559,0.232107,0.225463,0.226402
mobley_1363784,8,-0.118933,-0.119010,-0.119005,-0.118163,-0.118373
mobley_1363784,9,-0.120792,-0.120853,-0.121044,-0.120141,-0.120405
mobley_1363784,10,-0.118696,-0.118789,-0.118785,-0.117946,-0.118157
mobley_1363784,11,-0.125088,-0.125978,-0.126013,-0.125005,-0.125288
mobley_1363784,12,-0.118751,-0.119070,-0.118629,-0.118491,-0.118611
mobley_1363784,13,-0.118751,-0.119070,-0.118629,-0.118491,-0.118611
mobley_1363784,14,-0.120792,-0.120853,-0.121043,-0.120141,-0.120404
mobley_1363784,15,-0.118696,-0.118789,-0.118784,-0.117946,-0.118157
mobley_1363784,16,-0.118933,-0.119010,-0.119005,-0.118163,-0.118373
mobley_1396156,0,0.488281,0.486003,0.509883,0.496850,0.506597
mobley_1396156,1,-0.232177,-0.227292,-0.228290,-0.229914,-0.231351
mobley_1396156,2,-0.360167,-0.363075,-0.358627,-0.362714,-0.359812
mobley_1396156,3,-0.325706,-0.327993,-0.322228,-0.327639,-0.323567
mobley_1396156,4,-0.360164,-0.363072,-0.358623,-0.362712,-0.359809
mobley_1396156,5,-0.232175,-0.227292,-0.228290,-0.229913,-0.231350
mobley_1396156,6,-0.066160,-0.065641,-0.065564,-0.065679,-0.065997
mobley_1396156,7,-0.070079,-0.069770,-0.069645,-0.069773,-0.069946
mobley_1396156,8,-0.070290,-0.069987,-0.069832,-0.069958,-0.070114
mobley_1396156,9,-0.070080,-0.069770,-0.069645,-0.069773,-0.069946
mobley_1396156,10,-0.066160,-0.065642,-0.065565,-0.065679,-0.065997
mobley_1396156,11,-1.001322,-1.017558,-1.017330,-1.049593,-1.028883
mobley_1396156,12,-1.769444,-1.769576,-1.768023,-1.768799,-1.768568
mobley_1396156,13,-1.769444,-1.769576,-1.768023,-1.768798,-1.768568
mobley_1417007,0,0.471264,0.477833,0.465797,0.457514,0.458326
mobley_1417007,1,0.003846,0.011617,0.022242,0.008296,0.027469
mobley_1417007,2,0.007565,0.015428,0.026216,0.012162,0.031370
mobley_1417007,3,0.434816,0.440548,0.429286,0.421226,0.423263
mobley_1417007,4,-0.130280,-0.138249,-0.123458,-0.130628,-0.118694
mobley_1417007,5,-0.106722,-0.115473,-0.099007,-0.107338,-0.094135
mobley_1417007,6,-0.105427,-0.112490,-0.149757,-0.140786,-0.144861
mobley_1417007,7,-1.840898,-1.840948,-1.840687,-1.840573,-1.840822
mobley_1417007,8,-2.646792,-2.649872,-2.650861,-2.648545,-2.649248
mobley_1417007,9,-0.163058,-0.170250,-0.203213,-0.195076,-0.197432
mobley_1417007,10,-1.841155,-1.841204,-1.840862,-1.840790,-1.841009
mobley_1417007,11,-0.370469,-0.370574,-0.369927,-0.370074,-0.370126
mobley_1417007,12,-0.750714,-0.753183,-0.753566,-0.753289,-0.754372
mobley_1417007,13,-0.101795,-0.101873,-0.102134,-0.101908,-0.102304
mobley_1417007,14,-0.102207,-0.102286,-0.102524,-0.102306,-0.102681
mobley_1417007,15,-0.098833,-0.098888,-0.098910,-0.098798,-0.099031
mobley_1417007,16,-0.286021,-0.285600,-0.289707,-0.285512,-0.286357
mobley_1417007,17,-0.281732,-0.281099,-0.284910,-0.280780,-0.281604
mobley_1417007,18,-0.129287,-0.129853,-0.130287,-0.129359,-0.129639
mobley_1417007,19,-0.129303,-0.129866,-0.130302,-0.129371,-0.129654
mobley_1417007,20,-0.279696,-0.279052,-0.282797,-0.278700,-0.279503
mobley_1417007,21,-0.283936,-0.283517,-0.287601,-0.283429,-0.284279
mobley_1417007,22,-0.935812,-0.935628,-0.961080,-0.945721,-0.952112
mobley_1417007,23,-0.952698,-0.952458,-0.978874,-0.962871,-0.969685
mobley_1424265,0,0.324194,0.323927,0.320264,0.311494,0.313745
mobley_1424265,1,-0.194824,-0.196790,-0.175921,-0.185783,-0.172149
mobley_1424265,2,-0.258543,-0.251922,-0.263347,-0.262160,-0.260636
mobley_1424265,3,-0.184557,-0.181413,-0.187844,-0.186175,-0.187142
mobley_1424265,4,-0.258543,-0.251922,-0.263347,-0.262161,-0.260635
mobley_1424265,5,-0.194824,-0.196790,-0.175921,-0.185784,-0.172150
mobley_1424265,6,-0.185383,-0.174381,-0.208902,-0.196342,-0.209111
mobley_1424265,7,0.324193,0.323927,0.320263,0.311496,0.313745
mobley_1424265,8,-0.121394,-0.121425,-0.121660,-0.120744,-0.121024
mobley_1424265,9,-0.119329,-0.119390,-0.119417,-0.118571,-0.118792
mobley_1424265,10,-0.119134,-0.119206,-0.119226,-0.118385,-0.118604
mobley_1424265,11,-0.118843,-0.119485,-0.119427,-0.118708,-0.119016
mobley_1424265,12,-0.117363,-0.117960,-0.117757,-0.117201,-0.117466
mobley_1424265,13,-0.118843,-0.119485,-0.119427,-0.118707,-0.119016
mobley_1424265,14,-0.127760,-0.128599,-0.128723,-0.127583,-0.127945
mobley_1424265,15,-0.119134,-0.119206,-0.119226,-0.118385,-0.118604
mobley_1424265,16,-0.119329,-0.119390,-0.119417,-0.118571,-0.118792
mobley_1424265,17,-0.121394,-0.121425,-0.121660,-0.120744,-0.121024
mobley_1449384,0,0.308076,0.305856,0.300879,0.293737,0.294159
mobley_1449384,1,-0.236400,-0.237075,-0.217366,-0.227088,-0.213102
mobley_1449384,2,-0.272768,-0.267340,-0.280233,-0.276613,-0.278753
mobley_1449384,3,-0.062450,-0.058298,-0.083948,-0.074463,-0.080325
mobley_1449384,4,-0.455738,-0.459657,-0.455863,-0.457600,-0.452186
mobley_1449384,5,-0.094075,-0.091498,-0.126608,-0.113431,-0.126915
mobley_1449384,6,-0.263946,-0.259775,-0.272462,-0.269265,-0.270832
mobley_1449384,7,0.271753,0.260176,0.308442,0.289268,0.311614
mobley_1449384,8,0.837932,0.860976,0.845155,0.833014,0.841372
mobley_1449384,9,0.836778,0.859790,0.843960,0.831845,0.840255
mobley_1449384,10,-0.118785,-0.118848,-0.118869,-0.118037,-0.118260
mobley_1449384,11,-0.120917,-0.120948,-0.121170,-0.120272,-0.120550
mobley_1449384,12,-0.118822,-0.118885,-0.118906,-0.118075,-0.118299
mobley_1449384,13,-0.122354,-0.123092,-0.123062,-0.122213,-0.122520
mobley_1449384,14,-0.138254,-0.139063,-0.139421,-0.137910,-0.138334
mobley_1449384,15,-0.130024,-0.130521,-0.130553,-0.129542,-0.129900
mobley_1449384,16,-0.125177,-0.126003,-0.126080,-0.125077,-0.125426
mobley_1449384,17,-0.583607,-0.582259,-0.602455,-0.591361,-0.597902
mobley_1449384,18,-0.158743,-0.158330,-0.158981,-0.157568,-0.157474
mobley_1449384,19,-0.156200,-0.155654,-0.156282,-0.154748,-0.154708
mobley_1449384,20,-0.158469,-0.157996,-0.158814,-0.157275,-0.157336
mobley_1449384,21,-0.158950,-0.158536,-0.159202,-0.157781,-0.157695
mobley_1449384,22,-0.156460,-0.155914,-0.156559,-0.155016,-0.154984
mobley_1449384,23,-0.158587,-0.158114,-0.158945,-0.157399,-0.157467
mobley_1469079,0,-0.216265,-0.215893,-0.209587,-0.214663,-0.207889
mobley_1469079,1,-0.216272,-0.215898,-0.209593,-0.214668,-0.207895
mobley_1469079,2,-0.240213,-0.232426,-0.230274,-0.235176,-0.230905
mobley_1469079,3,1.015170,1.006519,1.045158,1.009977,1.028876
mobley_1469079,4,1.015167,1.006514,1.045153,1.009977,1.028875
mobley_1469079,5,-0.240206,-0.232419,-0.230267,-0.235168,-0.230898
mobley_1469079,6,-2.151692,-2.151923,-2.163892,-2.153703,-2.161018
mobley_1469079,7,1.208248,1.206790,1.249447,1.208567,1.228974
mobley_1469079,8,-0.185136,-0.176065,-0.182083,-0.185755,-0.184784
mobley_1469079,9,-0.461755,-0.466519,-0.464421,-0.465747,-0.463068
mobley_1469079,10,-0.461757,-0.466520,-0.464422,-0.465748,-0.463069
mobley_1469079,11,-0.185140,-0.176070,-0.182088,-0.185760,-0.184788
mobley_1469079,12,1.208242,1.206781,1.249440,1.208564,1.228968
mobley_1469079,13,-2.151691,-2.151922,-2.163891,-2.153702,-2.161017
mobley_1469079,14,-0.063419,-0.063062,-0.062739,-0.062959,-0.063087
mobley_1469079,15,-0.063419,-0.063062,-0.062739,-0.062959,-0.063087
mobley_1469079,16,-0.114562,-0.115005,-0.114647,-0.114353,-0.114526
mobley_1469079,17,-0.114562,-0.115005,-0.114647,-0.114353,-0.114526
mobley_1469079,18,-0.136031,-0.136604,-0.136884,-0.135829,-0.136369
mobley_1469079,19,-0.136031,-0.136604,-0.136884,-0.135829,-0.136369
mobley_1469079,20,-0.134134,-0.134551,-0.134650,-0.133737,-0.134225
mobley_1469079,21,-0.134134,-0.134551,-0.134650,-0.133737,-0.134226
mobley_1502181,0,0.839288,0.849862,0.854036,0.838124,0.848497
mobley_1502181,1,0.627656,0.643603,0.637463,0.644899,0.645714
mobley_1502181,2,0.475033,0.484747,0.474623,0.483453,0.486848
mobley_1502181,3,1.214122,1.225738,1.228808,1.224613,1.246282
mobley_1502181,4,0.943238,0.959961,0.963176,0.966586,0.982784
mobley_1502181,5,1.091658,1.109042,1.113681,1.116804,1.129194
mobley_1502181,6,0.437416,0.431410,0.434795,0.427653,0.440840
mobley_1502181,7,-0.041811,-0.035543,-0.046930,-0.036236,-0.038774
mobley_1502181,8,-1.845707,-1.845323,-1.848006,-1.846622,-1.847713
mobley_1502181,9,0.267193,0.262693,0.268016,0.256518,0.262436
mobley_1502181,10,-0.149282,-0.148446,-0.149489,-0.147895,-0.148131
mobley_1502181,11,-0.141167,-0.140740,-0.141438,-0.140218,-0.140279
mobley_1502181,12,-0.139334,-0.138869,-0.139632,-0.138398,-0.138582
mobley_1502181,13,-0.358325,-0.356338,-0.367043,-0.360877,-0.363839
mobley_1502181,14,-0.375632,-0.373566,-0.384761,-0.378496,-0.381455
mobley_1502181,15,-0.463080,-0.460555,-0.472906,-0.465830,-0.468591
mobley_1502181,16,-0.456444,-0.454153,-0.466365,-0.459382,-0.462113
mobley_1502181,17,-0.473904,-0.470972,-0.482137,-0.474946,-0.477358
mobley_1502181,18,-0.491681,-0.488926,-0.500073,-0.493140,-0.495005
mobley_1502181,19,-0.521235,-0.518399,-0.533915,-0.524982,-0.529205
mobley_1502181,20,-0.521658,-0.518808,-0.534435,-0.525475,-0.529724
mobley_1502181,21,-0.466277,-0.463605,-0.478042,-0.469482,-0.473839
mobley_1502181,22,-0.466915,-0.464246,-0.478675,-0.470117,-0.474462
mobley_1502181,23,-0.287823,-0.286650,-0.293897,-0.288928,-0.291094
mobley_1502181,24,-0.287775,-0.286602,-0.293853,-0.288884,-0.291052
mobley_1502181,25,-0.115429,-0.115425,-0.115507,-0.114880,-0.115051
mobley_1502181,26,-0.115431,-0.115426,-0.115508,-0.114881,-0.115052
mobley_1502181,27,-0.116986,-0.117023,-0.117077,-0.116442,-0.116607
mobley_1520842,0,0.240104,0.237081,0.231630,0.224762,0.225131
mobley_1520842,1,-0.105741,-0.103562,-0.081484,-0.089148,-0.075256
mobley_1520842,2,-0.337129,-0.336081,-0.340716,-0.339436,-0.340050
mobley_1520842,3,-0.212456,-0.213742,-0.225204,-0.224928,-0.228270
mobley_1520842,4,-2.582555,-2.583819,-2.582708,-2.582064,-2.582708
mobley_1520842,5,-0.212458,-0.213744,-0.225205,-0.224929,-0.228271
mobley_1520842,6,-0.337127,-0.336079,-0.340714,-0.339435,-0.340049
mobley_1520842,7,-0.117593,-0.117668,-0.117633,-0.116849,-0.117047
mobley_1520842,8,-0.117593,-0.117668,-0.117633,-0.116849,-0.117047
mobley_1520842,9,-0.119733,-0.119785,-0.119940,-0.119095,-0.119341
mobley_1520842,10,-0.116979,-0.117631,-0.117570,-0.116890,-0.117163
mobley_1520842,11,-0.118322,-0.118610,-0.118024,-0.118105,-0.118138
mobley_1520842,12,-0.118322,-0.118610,-0.118024,-0.118105,-0.118138
mobley_1520842,13,-0.116979,-0.117631,-0.117570,-0.116890,-0.117164
mobley_1527293,0,0.588510,0.592828,0.588505,0.574763,0.584521
mobley_1527293,1,-0.123635,-0.135629,-0.108038,-0.119232,-0.106315
mobley_1527293,2,-0.425057,-0.427932,-0.421038,-0.426030,-0.419121
mobley_1527293,3,-0.188842,-0.186057,-0.211638,-0.202413,-0.211458
mobley_1527293,4,0.103031,0.107236,0.095858,0.095987,0.094796
mobley_1527293,5,-0.438460,-0.444421,-0.434281,-0.439227,-0.432938
mobley_1527293,6,-0.375411,-0.373882,-0.382686,-0.381649,-0.381335
mobley_1527293,7,-0.127214,-0.124229,-0.140319,-0.132328,-0.136622
mobley_1527293,8,0.460876,0.460388,0.460909,0.460494,0.460917
mobley_1527293,9,-0.417877,-0.423836,-0.413000,-0.418459,-0.412201
mobley_1527293,10,0.113360,0.120685,0.108001,0.108741,0.106673
mobley_1527293,11,-0.125152,-0.121549,-0.122520,-0.123875,-0.122455
mobley_1527293,12,-0.126613,-0.122261,-0.120934,-0.124502,-0.120050
mobley_1527293,13,-0.131418,-0.127740,-0.128871,-0.130065,-0.128823
mobley_1527293,14,0.155589,0.164430,0.150740,0.152147,0.149374
mobley_1527293,15,-0.186799,-0.180693,-0.193467,-0.192788,-0.195041
mobley_1527293,16,-1.834776,-1.835101,-1.833952,-1.834295,-1.834140
mobley_1527293,17,-1.855884,-1.856585,-1.854861,-1.855651,-1.855127
mobley_1527293,18,-0.145411,-0.145086,-0.145550,-0.144269,-0.144299
mobley_1527293,19,-0.147410,-0.146950,-0.147682,-0.146238,-0.146472
mobley_1527293,20,-0.146702,-0.146189,-0.146777,-0.145312,-0.145448
mobley_1527293,21,-0.403392,-0.402881,-0.415405,-0.407849,-0.411975
mobley_1527293,22,-0.130440,-0.130901,-0.130851,-0.129921,-0.130292
mobley_1527293,23,-0.125656,-0.126193,-0.126086,-0.125259,-0.125659
mobley_1527293,24,-0.134625,-0.135272,-0.135449,-0.134184,-0.134662
mobley_1527293,25,-0.120721,-0.121083,-0.120855,-0.120333,-0.120652
mobley_1527293,26,-0.112947,-0.113425,-0.113013,-0.112728,-0.112888
mobley_1527293,27,-0.111603,-0.112027,-0.111552,-0.111361,-0.111487
mobley_1527293,28,-0.112928,-0.113405,-0.112995,-0.112710,-0.112869
mobley_1527293,29,-0.120636,-0.121044,-0.120833,-0.120260,-0.120582
mobley_1527293,30,-0.157825,-0.157892,-0.157402,-0.157040,-0.157336
mobley_1563176,0,0.817754,0.828416,0.827798,0.814087,0.823133
mobley_1563176,1,0.840846,0.849838,0.858219,0.857146,0.861129
mobley_1563176,2,0.807706,0.815708,0.819497,0.813776,0.821788
mobley_1563176,3,0.126307,0.125888,0.123385,0.114851,0.119433
mobley_1563176,4,-0.324122,-0.324164,-0.322642,-0.322677,-0.322942
mobley_1563176,5,-0.153636,-0.153138,-0.154747,-0.152943,-0.153439
mobley_1563176,6,-0.147567,-0.147092,-0.148606,-0.146871,-0.147364
mobley_1563176,7,-0.147536,-0.147061,-0.148575,-0.146841,-0.147333
mobley_1563176,8,-0.357750,-0.355568,-0.367313,-0.360760,-0.364270
mobley_1563176,9,-0.357206,-0.355020,-0.366780,-0.360225,-0.363747
mobley_1563176,10,-0.284615,-0.282669,-0.289520,-0.285028,-0.286811
mobley_1563176,11,-0.277700,-0.275738,-0.282434,-0.277981,-0.279785
mobley_1563176,12,-0.104100,-0.104297,-0.103851,-0.103763,-0.103695
mobley_1563176,13,-0.103178,-0.103378,-0.102897,-0.102817,-0.102747
mobley_1563176,14,-0.129621,-0.129879,-0.129682,-0.129553,-0.129900
mobley_1571523,0,0.608481,0.610091,0.601998,0.594819,0.589995
mobley_1571523,1,-0.376075,-0.379612,-0.372159,-0.375817,-0.371214
mobley_1571523,2,-0.268401,-0.262949,-0.279536,-0.276004,-0.276649
mobley_1571523,3,-0.257634,-0.256401,-0.260120,-0.260568,-0.258343
mobley_1571523,4,-0.435498,-0.435744,-0.434044,-0.437878,-0.433575
mobley_1571523,5,-0.360431,-0.360387,-0.357505,-0.362667,-0.360026
mobley_1571523,6,-0.375172,-0.379824,-0.373646,-0.374825,-0.372449
mobley_1571523,7,0.297361,0.292650,0.271751,0.271511,0.261416
mobley_1571523,8,-1.874422,-1.874868,-1.875635,-1.874799,-1.875701
mobley_1571523,9,-0.136459,-0.136235,-0.136958,-0.135505,-0.135866
mobley_1571523,10,-0.137435,-0.137092,-0.137546,-0.136018,-0.136358
mobley_1571523,11,-0.135949,-0.135729,-0.136350,-0.134922,-0.135276
mobley_1571523,12,-0.126050,-0.126869,-0.127118,-0.126034,-0.126448
mobley_1571523,13,-0.118152,-0.118706,-0.118535,-0.117978,-0.118256
mobley_1571523,14,-0.125955,-0.126600,-0.126676,-0.125884,-0.126243
mobley_1571523,15,-0.151507,-0.151125,-0.152301,-0.150570,-0.150968
mobley_1571523,16,-0.155784,-0.155173,-0.156353,-0.154396,-0.154922
mobley_1571523,17,-0.139232,-0.138799,-0.139370,-0.137895,-0.138295
mobley_1571523,18,-0.141220,-0.141167,-0.140783,-0.141660,-0.141248
mobley_1592519,0,1.010186,1.022477,1.029637,1.015134,1.024726
mobley_1592519,1,0.820901,0.834633,0.837083,0.841654,0.844353
mobley_1592519,2,0.716002,0.725752,0.722353,0.725251,0.735708
mobley_1592519,3,0.860070,0.874744,0.883431,0.881774,0.893159
mobley_1592519,4,-0.017435,-0.015510,0.003599,-0.005632,0.001543
mobley_1592519,5,0.537418,0.536198,0.444218,0.497078,0.440548
mobley_1592519,6,-1.848849,-1.849359,-1.849640,-1.849743,-1.849535
mobley_1592519,7,-1.981168,-1.976985,-1.986419,-1.980743,-1.985543
mobley_1592519,8,0.535019,0.541970,0.528286,0.523414,0.519433
mobley_1592519,9,0.239180,0.233687,0.257791,0.233906,0.251124
mobley_1592519,10,-0.148036,-0.147531,-0.149022,-0.147294,-0.147765
mobley_1592519,11,-0.148036,-0.147531,-0.149023,-0.147295,-0.147766
mobley_1592519,12,-0.154074,-0.153577,-0.155149,-0.153363,-0.153836
mobley_1592519,13,-0.383536,-0.381295,-0.393659,-0.386674,-0.390266
mobley_1592519,14,-0.383569,-0.381328,-0.393693,-0.386708,-0.390300
mobley_1592519,15,-0.461826,-0.459361,-0.472878,-0.465291,-0.468745
mobley_1592519,16,-0.462006,-0.459541,-0.473060,-0.465471,-0.468924
mobley_1592519,17,-0.442135,-0.439184,-0.453172,-0.444975,-0.449148
mobley_1592519,18,-0.441317,-0.438362,-0.452347,-0.444156,-0.448338
mobley_1592519,19,-0.328102,-0.325986,-0.335999,-0.329731,-0.332674
mobley_1592519,20,-0.334316,-0.332260,-0.342454,-0.336114,-0.339044
mobley_1592519,21,-0.205243,-0.203758,-0.208654,-0.206008,-0.206962
