mol_id,atom_idx,P_seed42,P_seed123,P_seed999
mobley_1469079,0,-0.376608,-0.376267,-0.376311
mobley_1469079,1,-0.376606,-0.376265,-0.376309
mobley_1469079,2,-0.394308,-0.393803,-0.394071
mobley_1469079,3,-0.179996,-0.180518,-0.180114
mobley_1469079,4,-0.179996,-0.180519,-0.180115
mobley_1469079,5,-0.394310,-0.393806,-0.394074
mobley_1469079,6,-1.388147,-1.389377,-1.386540
mobley_1469079,7,-0.162307,-0.162842,-0.162569
mobley_1469079,8,-0.332596,-0.332273,-0.332806
mobley_1469079,9,0.624222,0.621543,0.619051
mobley_1469079,10,0.624223,0.621544,0.619053
mobley_1469079,11,-0.332594,-0.332271,-0.332804
mobley_1469079,12,-0.162307,-0.162842,-0.162569
mobley_1469079,13,-1.388139,-1.389369,-1.386532
mobley_1469079,14,-1.091325,-1.091048,-1.090993
mobley_1469079,15,-1.091324,-1.091048,-1.090993
mobley_1469079,16,-0.144790,-0.144149,-0.144630
mobley_1469079,17,-0.144787,-0.144146,-0.144627
mobley_1469079,18,-0.129473,-0.128878,-0.129314
mobley_1469079,19,-0.129477,-0.128882,-0.129318
mobley_1469079,20,-0.293928,-0.292590,-0.293320
mobley_1469079,21,-0.293931,-0.292593,-0.293324
mobley_1502181,0,-0.848999,-0.846740,-0.847467
mobley_1502181,1,-0.411935,-0.410882,-0.411933
mobley_1502181,2,-0.532630,-0.531257,-0.532131
mobley_1502181,3,-0.506404,-0.505024,-0.506049
mobley_1502181,4,-0.498245,-0.496924,-0.497920
mobley_1502181,5,-0.419024,-0.418099,-0.418804
mobley_1502181,6,-0.590277,-0.588682,-0.589644
mobley_1502181,7,0.008949,0.008191,0.008016
mobley_1502181,8,-2.543450,-2.544256,-2.543603
mobley_1502181,9,-0.915218,-0.912731,-0.913503
mobley_1502181,10,0.288294,0.287570,0.288058
mobley_1502181,11,0.408291,0.407097,0.407986
mobley_1502181,12,0.372778,0.371709,0.372507
mobley_1502181,13,0.273790,0.273103,0.273534
mobley_1502181,14,0.147952,0.147715,0.147790
mobley_1502181,15,0.208241,0.207754,0.208045
mobley_1502181,16,0.310541,0.309716,0.310256
mobley_1502181,17,0.308955,0.308090,0.308685
mobley_1502181,18,0.325658,0.324713,0.325386
mobley_1502181,19,0.326969,0.326083,0.326687
mobley_1502181,20,0.346057,0.345081,0.345779
mobley_1502181,21,0.274729,0.274133,0.274358
mobley_1502181,22,0.277937,0.277326,0.277566
mobley_1502181,23,0.249696,0.249314,0.249187
mobley_1502181,24,0.250083,0.249699,0.249574
mobley_1502181,25,0.314353,0.313781,0.313819
mobley_1502181,26,0.314380,0.313808,0.313846
mobley_1502181,27,0.297375,0.296592,0.297204
mobley_1520842,0,-0.907004,-0.904658,-0.905265
mobley_1520842,1,0.221966,0.220846,0.220131
mobley_1520842,2,-0.610434,-0.609693,-0.609179
mobley_1520842,3,-0.290800,-0.290884,-0.290273
mobley_1520842,4,-1.345592,-1.345464,-1.345475
mobley_1520842,5,-0.290799,-0.290883,-0.290272
mobley_1520842,6,-0.610433,-0.609692,-0.609178
mobley_1520842,7,0.275757,0.275050,0.275598
mobley_1520842,8,0.275756,0.275049,0.275598
mobley_1520842,9,0.304209,0.303321,0.304076
mobley_1520842,10,-0.209810,-0.209249,-0.209522
mobley_1520842,11,-0.118810,-0.118370,-0.118494
mobley_1520842,12,-0.118809,-0.118369,-0.118493
mobley_1520842,13,-0.209818,-0.209257,-0.209530
mobley_1527293,0,-0.807995,-0.806030,-0.806403
mobley_1527293,1,-0.123498,-0.123150,-0.124671
mobley_1527293,2,-0.078048,-0.078837,-0.078461
mobley_1527293,3,-0.405993,-0.405462,-0.405637
mobley_1527293,4,-0.390572,-0.389991,-0.390401
mobley_1527293,5,-0.163820,-0.164181,-0.163957
mobley_1527293,6,-0.128348,-0.128873,-0.129211
mobley_1527293,7,-0.462104,-0.461501,-0.461252
mobley_1527293,8,-0.167120,-0.167114,-0.167130
mobley_1527293,9,0.014217,0.013478,0.012432
mobley_1527293,10,-0.269682,-0.269391,-0.270725
mobley_1527293,11,-0.379569,-0.379221,-0.379283
mobley_1527293,12,-0.398666,-0.398294,-0.398267
mobley_1527293,13,-0.379623,-0.379264,-0.379317
mobley_1527293,14,-0.437155,-0.436569,-0.436687
mobley_1527293,15,-0.359043,-0.359120,-0.358269
mobley_1527293,16,-1.805192,-1.804609,-1.805689
mobley_1527293,17,-2.812058,-2.811154,-2.814600
mobley_1527293,18,0.248626,0.247957,0.248520
mobley_1527293,19,0.253131,0.252553,0.252865
mobley_1527293,20,0.276828,0.276389,0.276323
mobley_1527293,21,-0.028536,-0.028027,-0.028703
mobley_1527293,22,-0.293320,-0.292075,-0.293278
mobley_1527293,23,-0.207496,-0.206750,-0.207183
mobley_1527293,24,-0.162050,-0.161344,-0.161901
mobley_1527293,25,-0.242901,-0.242031,-0.242403
mobley_1527293,26,-0.147589,-0.146935,-0.147426
mobley_1527293,27,-0.145911,-0.145273,-0.145755
mobley_1527293,28,-0.147326,-0.146674,-0.147166
mobley_1527293,29,-0.209487,-0.208746,-0.209171
mobley_1527293,30,-0.000828,0.000713,-0.002384
mobley_1563176,0,-0.840434,-0.838215,-0.838911
mobley_1563176,1,-0.403337,-0.402318,-0.403379
mobley_1563176,2,-0.456668,-0.455432,-0.456392
mobley_1563176,3,-0.438940,-0.437473,-0.438550
mobley_1563176,4,-0.958638,-0.959037,-0.958348
mobley_1563176,5,0.280533,0.279852,0.280306
mobley_1563176,6,0.411746,0.410584,0.411425
mobley_1563176,7,0.411543,0.410381,0.411222
mobley_1563176,8,0.287900,0.287168,0.287636
mobley_1563176,9,0.289372,0.288629,0.289103
mobley_1563176,10,0.260308,0.259542,0.259837
mobley_1563176,11,0.212194,0.211554,0.211781
mobley_1563176,12,0.274440,0.273822,0.274261
mobley_1563176,13,0.245261,0.244694,0.245133
mobley_1563176,14,0.074596,0.074699,0.074269
mobley_1571523,0,-0.800412,-0.798239,-0.799133
mobley_1571523,1,-0.047530,-0.048218,-0.048277
mobley_1571523,2,-0.500120,-0.499504,-0.499263
mobley_1571523,3,-0.359855,-0.359507,-0.359644
mobley_1571523,4,-0.460265,-0.459626,-0.459715
mobley_1571523,5,-0.343572,-0.343785,-0.342858
mobley_1571523,6,-0.098814,-0.099262,-0.099455
mobley_1571523,7,-0.886295,-0.884160,-0.884370
mobley_1571523,8,-3.315019,-3.314733,-3.317577
mobley_1571523,9,0.143176,0.142800,0.143189
mobley_1571523,10,0.305101,0.304341,0.304898
mobley_1571523,11,0.226741,0.226123,0.226657
mobley_1571523,12,-0.142093,-0.141393,-0.141980
mobley_1571523,13,-0.149205,-0.148541,-0.149038
mobley_1571523,14,-0.117060,-0.116511,-0.116901
mobley_1571523,15,0.239267,0.238829,0.238890
mobley_1571523,16,0.257138,0.256639,0.256827
mobley_1571523,17,0.281874,0.281207,0.281673
mobley_1571523,18,0.028816,0.030594,0.026952
mobley_1592519,0,-0.843152,-0.840928,-0.841618
mobley_1592519,1,-0.397049,-0.396035,-0.397106
mobley_1592519,2,-0.526935,-0.525588,-0.526469
mobley_1592519,3,-0.423593,-0.422691,-0.423334
mobley_1592519,4,-0.470897,-0.469496,-0.470859
mobley_1592519,5,-0.282176,-0.282443,-0.281660
mobley_1592519,6,-1.923925,-1.923394,-1.924433
mobley_1592519,7,-1.307444,-1.307433,-1.306839
mobley_1592519,8,-0.534014,-0.533291,-0.532931
mobley_1592519,9,-0.718558,-0.716633,-0.717538
mobley_1592519,10,0.412461,0.411297,0.412139
mobley_1592519,11,0.412468,0.411304,0.412147
mobley_1592519,12,0.280199,0.279518,0.279972
mobley_1592519,13,0.287529,0.286790,0.287265
mobley_1592519,14,0.287525,0.286785,0.287260
mobley_1592519,15,0.339249,0.338325,0.338949
mobley_1592519,16,0.339372,0.338448,0.339072
mobley_1592519,17,0.280419,0.279831,0.280014
mobley_1592519,18,0.280504,0.279915,0.280098
mobley_1592519,19,0.219071,0.218805,0.218585
mobley_1592519,20,0.218949,0.218688,0.218464
mobley_1592519,21,0.138900,0.138587,0.138850
mobley_1592519,22,0.193180,0.192660,0.193163
mobley_1592519,23,0.344638,0.343978,0.344031
mobley_1592519,24,0.386348,0.385332,0.385989
mobley_1592519,25,0.285845,0.285256,0.285501
mobley_1615431,0,-0.876449,-0.874077,-0.874865
mobley_1615431,1,-0.107616,-0.107882,-0.108208
mobley_1615431,2,-0.892405,-0.889908,-0.890813
mobley_1615431,3,-1.966331,-1.967124,-1.965570
mobley_1615431,4,-0.107617,-0.107883,-0.108209
mobley_1615431,5,-0.876450,-0.874078,-0.874866
mobley_1615431,6,-0.892405,-0.889909,-0.890814
mobley_1615431,7,0.320817,0.320109,0.320416
mobley_1615431,8,0.447119,0.445882,0.446726
mobley_1615431,9,0.317448,0.316683,0.317138
mobley_1615431,10,-0.032949,-0.032601,-0.032971
mobley_1615431,11,0.452996,0.451784,0.452556
mobley_1615431,12,0.342504,0.341720,0.342105
mobley_1615431,13,0.238285,0.237799,0.237980
mobley_1615431,14,-0.032944,-0.032596,-0.032966
mobley_1615431,15,0.317448,0.316684,0.317138
mobley_1615431,16,0.447118,0.445881,0.446725
mobley_1615431,17,0.320822,0.320113,0.320421
mobley_1615431,18,0.342502,0.341718,0.342102
mobley_1615431,19,0.452993,0.451782,0.452554
mobley_1615431,20,0.238287,0.237801,0.237982
mobley_1636752,0,-0.994398,-0.992297,-0.991850
mobley_1636752,1,-2.803319,-2.803357,-2.805057
mobley_1636752,2,0.240864,0.240320,0.240691
mobley_1636752,3,0.240864,0.240320,0.240691
mobley_1636752,4,0.344198,0.343241,0.343981
mobley_1636752,5,0.086267,0.087802,0.084360
mobley_1650157,0,-1.004855,-1.002173,-1.002739
mobley_1650157,1,0.364052,0.362320,0.361785
mobley_1650157,2,-1.004857,-1.002175,-1.002741
mobley_1650157,3,-1.048716,-1.045976,-1.046394
mobley_1650157,4,-3.773166,-3.773498,-3.775593
mobley_1650157,5,0.388672,0.387691,0.388237
mobley_1650157,6,0.330164,0.329362,0.329807
mobley_1650157,7,0.428846,0.427646,0.428459
mobley_1650157,8,0.388668,0.387687,0.388233
mobley_1650157,9,0.330163,0.329361,0.329805
mobley_1650157,10,0.428857,0.427656,0.428469
mobley_1650157,11,0.376835,0.375876,0.376410
mobley_1650157,12,0.364573,0.363643,0.364216
mobley_1650157,13,0.364576,0.363647,0.364219
mobley_1650157,14,0.195733,0.196908,0.193719
mobley_1659169,0,-0.049886,-0.049402,-0.050763
mobley_1659169,1,-0.797106,-0.795720,-0.795091
mobley_1659169,2,0.059441,0.061689,0.061526
mobley_1659169,3,-0.766137,-0.764872,-0.764224
mobley_1659169,4,-0.050140,-0.049641,-0.051020
mobley_1659169,5,-1.366107,-1.366622,-1.366437
mobley_1659169,6,0.230187,0.229674,0.230009
mobley_1659169,7,0.138807,0.138651,0.138727
mobley_1659169,8,-0.007262,-0.007328,-0.007115
mobley_1659169,9,-0.080633,-0.080542,-0.080549
mobley_1659169,10,-0.010194,-0.010263,-0.010041
mobley_1659169,11,-0.135488,-0.135101,-0.135398
mobley_1659169,12,0.136052,0.135897,0.135948
mobley_1659169,13,0.156655,0.156401,0.156575
mobley_1659169,14,-1.618611,-1.614520,-1.619144
mobley_1662128,0,-0.819980,-0.817824,-0.818550
mobley_1662128,1,-0.414605,-0.413636,-0.414562
mobley_1662128,2,-0.381625,-0.381174,-0.381319
mobley_1662128,3,-0.777381,-0.775791,-0.775712
mobley_1662128,4,0.396057,0.394956,0.395747
mobley_1662128,5,0.379985,0.378910,0.379717
mobley_1662128,6,0.278934,0.278232,0.278730
mobley_1662128,7,0.236546,0.236042,0.236305
mobley_1662128,8,0.156867,0.156533,0.156748
mobley_1662128,9,0.058761,0.058770,0.058677
mobley_1662128,10,-0.023566,-0.023221,-0.023589
mobley_1662128,11,0.038867,0.039034,0.038778
mobley_1674094,0,-0.842606,-0.840383,-0.841074
mobley_1674094,1,-0.398265,-0.397254,-0.398332
mobley_1674094,2,-0.439382,-0.438262,-0.439290
mobley_1674094,3,-0.492334,-0.491118,-0.492002
mobley_1674094,4,-0.120175,-0.120579,-0.120686
mobley_1674094,5,-0.570707,-0.569849,-0.569628
mobley_1674094,6,0.412459,0.411294,0.412137
mobley_1674094,7,0.280240,0.279559,0.280014
mobley_1674094,8,0.412459,0.411294,0.412138
mobley_1674094,9,0.287398,0.286665,0.287140
mobley_1674094,10,0.287399,0.286665,0.287140
mobley_1674094,11,0.284765,0.284005,0.284537
mobley_1674094,12,0.284765,0.284004,0.284537
mobley_1674094,13,0.199213,0.198677,0.199112
mobley_1674094,14,0.199213,0.198677,0.199113
mobley_1674094,15,-0.126427,-0.125800,-0.126329
mobley_1708457,0,-0.866933,-0.864269,-0.864881
mobley_1708457,1,-1.341933,-1.340764,-1.344707
mobley_1708457,2,-1.936751,-1.936270,-1.935310
mobley_1708457,3,-1.936750,-1.936268,-1.935308
mobley_1708457,4,-0.866933,-0.864270,-0.864881
mobley_1708457,5,0.298477,0.298311,0.297686
mobley_1708457,6,0.300427,0.299904,0.300004
mobley_1708457,7,0.300430,0.299907,0.300007
mobley_1708457,8,0.300430,0.299906,0.300007
mobley_1708457,9,0.298479,0.298314,0.297689
mobley_1708457,10,0.300432,0.299908,0.300009
mobley_1717215,0,-1.006996,-1.004984,-1.004265
mobley_1717215,1,-0.888187,-0.888311,-0.887200
mobley_1717215,2,-0.581038,-0.580489,-0.579538
mobley_1717215,3,-1.333590,-1.333301,-1.333417
mobley_1717215,4,0.263416,0.262866,0.263158
mobley_1717215,5,0.263418,0.262867,0.263159
mobley_1717215,6,0.260595,0.259873,0.260486
mobley_1717215,7,-0.124868,-0.124223,-0.124768
mobley_1722522,0,-0.848115,-0.845890,-0.846571
mobley_1722522,1,-0.322150,-0.321574,-0.322288
mobley_1722522,2,-0.495961,-0.494551,-0.495801
mobley_1722522,3,-0.231427,-0.231819,-0.231121
mobley_1722522,4,-2.045966,-2.045733,-2.046493
mobley_1722522,5,-1.239883,-1.239874,-1.239201
mobley_1722522,6,-0.534104,-0.533341,-0.533068
mobley_1722522,7,-0.760198,-0.758122,-0.759110
mobley_1722522,8,0.412401,0.411244,0.412084
mobley_1722522,9,0.279937,0.279255,0.279711
mobley_1722522,10,0.412395,0.411237,0.412078
mobley_1722522,11,0.229776,0.229399,0.229385
mobley_1722522,12,0.229776,0.229399,0.229385
mobley_1722522,13,0.220808,0.220557,0.220307
mobley_1722522,14,0.220799,0.220549,0.220298
mobley_1722522,15,0.138186,0.137998,0.138037
mobley_1722522,16,0.138185,0.137997,0.138036
mobley_1722522,17,0.280753,0.280196,0.280391
mobley_1722522,18,0.394449,0.393429,0.394082
mobley_1722522,19,0.394448,0.393428,0.394081
mobley_1723043,0,0.215620,0.214559,0.212281
mobley_1723043,1,0.215623,0.214562,0.212284
mobley_1723043,2,0.215624,0.214563,0.212285
mobley_1723043,3,0.215622,0.214561,0.212283
mobley_1723043,4,-0.166943,-0.166929,-0.166970
mobley_1723043,5,-0.166911,-0.166895,-0.166940
mobley_1723043,6,-0.166943,-0.166929,-0.166970
mobley_1723043,7,-0.166911,-0.166895,-0.166940
mobley_1723043,8,-0.166943,-0.166929,-0.166970
mobley_1723043,9,-0.166911,-0.166895,-0.166940
mobley_1723043,10,-0.166943,-0.166929,-0.166970
mobley_1723043,11,-0.166911,-0.166895,-0.166940
mobley_1728386,0,-0.397570,-0.397205,-0.397174
mobley_1728386,1,-0.373891,-0.373562,-0.373632
mobley_1728386,2,-0.148816,-0.148560,-0.149458
mobley_1728386,3,-0.146485,-0.146980,-0.146980
mobley_1728386,4,-0.417632,-0.417320,-0.416976
mobley_1728386,5,-0.376342,-0.375989,-0.376056
mobley_1728386,6,0.009447,0.008317,0.009166
mobley_1728386,7,-1.742644,-1.743416,-1.742781
mobley_1728386,8,-1.400535,-1.402104,-1.401671
mobley_1728386,9,-0.144706,-0.144071,-0.144551
mobley_1728386,10,-0.146642,-0.145995,-0.146484
mobley_1728386,11,-0.261264,-0.260241,-0.261031
mobley_1728386,12,-0.141381,-0.140781,-0.141141
mobley_1728386,13,-0.145465,-0.144820,-0.145304
mobley_1728386,14,-1.498348,-1.494373,-1.499264
mobley_1728386,15,-1.453645,-1.450155,-1.454176
mobley_172879,0,-0.376693,-0.376351,-0.376396
mobley_172879,1,-0.376692,-0.376351,-0.376396
mobley_172879,2,-0.394485,-0.393980,-0.394248
mobley_172879,3,-0.180020,-0.180542,-0.180139
mobley_172879,4,-0.180020,-0.180543,-0.180139
mobley_172879,5,-0.394485,-0.393980,-0.394248
mobley_172879,6,-1.393938,-1.395161,-1.392323
mobley_172879,7,-0.180019,-0.180542,-0.180138
mobley_172879,8,-0.394484,-0.393979,-0.394247
mobley_172879,9,-0.376689,-0.376347,-0.376392
mobley_172879,10,-0.376690,-0.376348,-0.376393
mobley_172879,11,-0.394485,-0.393979,-0.394248
mobley_172879,12,-0.180019,-0.180542,-0.180138
mobley_172879,13,-1.393938,-1.395161,-1.392324
mobley_172879,14,-0.144869,-0.144228,-0.144708
mobley_172879,15,-0.144868,-0.144227,-0.144708
mobley_172879,16,-0.129668,-0.129074,-0.129507
mobley_172879,17,-0.129669,-0.129075,-0.129508
mobley_172879,18,-0.129667,-0.129073,-0.129506
mobley_172879,19,-0.144865,-0.144224,-0.144705
mobley_172879,20,-0.144866,-0.144225,-0.144706
mobley_172879,21,-0.129668,-0.129074,-0.129507
mobley_1733799,0,-0.453469,-0.452866,-0.452935
mobley_1733799,1,-0.420197,-0.419840,-0.419483
mobley_1733799,2,-0.191448,-0.192007,-0.191331
mobley_1733799,3,-0.418788,-0.418446,-0.418078
mobley_1733799,4,-0.380275,-0.379827,-0.380057
mobley_1733799,5,-0.227619,-0.228172,-0.227390
mobley_1733799,6,-3.238781,-3.238697,-3.241162
mobley_1733799,7,0.000000,0.000000,0.000000
mobley_1733799,8,-0.121549,-0.120960,-0.121416
mobley_1733799,9,-0.101424,-0.100779,-0.101612
mobley_1733799,10,-0.102388,-0.101741,-0.102577
mobley_1733799,11,-0.161934,-0.161135,-0.161868
mobley_1733799,12,0.012876,0.014616,0.011091
mobley_1735893,0,-0.841651,-0.839430,-0.840123
mobley_1735893,1,-0.393725,-0.392726,-0.393803
mobley_1735893,2,-0.442586,-0.441501,-0.442387
mobley_1735893,3,-0.421676,-0.420806,-0.421379
mobley_1735893,4,-0.538851,-0.537358,-0.538492
mobley_1735893,5,-0.299575,-0.299875,-0.298991
mobley_1735893,6,-1.636831,-1.636289,-1.637036
mobley_1735893,7,-3.132729,-3.132234,-3.135299
mobley_1735893,8,0.413308,0.412139,0.412986
mobley_1735893,9,0.280325,0.279643,0.280098
mobley_1735893,10,0.411160,0.410000,0.410838
mobley_1735893,11,0.286704,0.285973,0.286444
mobley_1735893,12,0.286298,0.285563,0.286034
mobley_1735893,13,0.250201,0.249565,0.249983
mobley_1735893,14,0.298351,0.297635,0.297947
mobley_1735893,15,0.200681,0.200200,0.200527
mobley_1735893,16,0.295107,0.294395,0.294775
mobley_1735893,17,0.100458,0.100785,0.099891
mobley_1735893,18,0.260545,0.260098,0.260109
mobley_1735893,19,-0.004552,-0.002979,-0.006130
mobley_1743409,0,-0.719162,-0.717236,-0.718139
mobley_1743409,1,-0.534376,-0.533653,-0.533288
mobley_1743409,2,-1.354261,-1.354257,-1.353759
mobley_1743409,3,-0.199652,-0.200286,-0.199300
mobley_1743409,4,-1.436420,-1.435674,-1.436409
mobley_1743409,5,-0.400939,-0.399960,-0.400967
mobley_1743409,6,-0.399696,-0.398723,-0.399733
mobley_1743409,7,-0.145320,-0.146092,-0.145191
mobley_1743409,8,-1.554275,-1.553830,-1.554282
mobley_1743409,9,-1.290102,-1.290102,-1.289528
mobley_1743409,10,-0.534466,-0.533704,-0.533426
mobley_1743409,11,-0.760217,-0.758140,-0.759128
mobley_1743409,12,0.285772,0.285184,0.285428
mobley_1743409,13,0.344055,0.343391,0.343455
mobley_1743409,14,0.386894,0.385877,0.386534
mobley_1743409,15,0.138014,0.137703,0.137965
mobley_1743409,16,0.193679,0.193161,0.193659
mobley_1743409,17,0.176091,0.175915,0.175743
mobley_1743409,18,0.089785,0.090072,0.089281
mobley_1743409,19,0.089887,0.090183,0.089382
mobley_1743409,20,0.175993,0.175814,0.175647
mobley_1743409,21,0.137423,0.137238,0.137270
mobley_1743409,22,0.139911,0.139722,0.139756
mobley_1743409,23,0.280757,0.280200,0.280395
mobley_1743409,24,0.394660,0.393638,0.394292
mobley_1743409,25,0.394309,0.393290,0.393943
mobley_1755375,0,-0.863431,-0.861368,-0.861645
mobley_1755375,1,-0.004516,-0.005206,-0.005558
mobley_1755375,2,-0.497553,-0.496960,-0.496706
mobley_1755375,3,-0.362169,-0.361795,-0.361952
mobley_1755375,4,-0.495326,-0.494748,-0.494488
mobley_1755375,5,0.069879,0.069027,0.068515
mobley_1755375,6,-0.522877,-0.522677,-0.521403
mobley_1755375,7,-3.725252,-3.724772,-3.728337
mobley_1755375,8,-0.840311,-0.838368,-0.838535
mobley_1755375,9,0.240758,0.240325,0.240432
mobley_1755375,10,0.290212,0.289471,0.290039
mobley_1755375,11,0.240757,0.240325,0.240431
mobley_1755375,12,-0.157883,-0.157142,-0.157750
mobley_1755375,13,-0.148926,-0.148261,-0.148759
mobley_1755375,14,-0.151559,-0.150833,-0.151437
mobley_1755375,15,0.012279,0.014114,0.010423
mobley_1755375,16,0.307944,0.307177,0.307730
mobley_1755375,17,0.209095,0.208861,0.208678
mobley_1755375,18,0.209095,0.208861,0.208677
mobley_1760914,0,-0.676731,-0.674925,-0.676353
mobley_1760914,1,0.141966,0.140710,0.140194
mobley_1760914,2,-0.494597,-0.494016,-0.493786
mobley_1760914,3,-0.379182,-0.378821,-0.378885
mobley_1760914,4,-0.379471,-0.379114,-0.379202
mobley_1760914,5,-0.334752,-0.334556,-0.334764
mobley_1760914,6,0.345246,0.343373,0.341531
mobley_1760914,7,-1.159887,-1.159709,-1.159843
mobley_1760914,8,0.296934,0.296192,0.296778
mobley_1760914,9,0.002130,0.002419,0.002682
mobley_1760914,10,0.002139,0.002428,0.002691
mobley_1760914,11,-0.153634,-0.152903,-0.153506
mobley_1760914,12,-0.146347,-0.145698,-0.146187
mobley_1760914,13,-0.146593,-0.145945,-0.146431
mobley_1760914,14,-0.311155,-0.309764,-0.310559
mobley_1770205,0,-0.970769,-0.968553,-0.968326
mobley_1770205,1,-0.981856,-0.974128,-0.980169
mobley_1770205,2,1.409169,1.421494,1.400277
mobley_1770205,3,-0.878514,-0.878384,-0.878689
mobley_1770205,4,-1.708446,-1.701369,-1.706997
mobley_1770205,5,-0.948389,-0.946441,-0.945764
mobley_1770205,6,-1.261441,-1.260897,-1.263405
mobley_1770205,7,-0.196401,-0.195564,-0.195866
mobley_1770205,8,-1.325299,-1.324524,-1.324712
mobley_1770205,9,0.128220,0.127021,0.127432
mobley_1770205,10,-1.517286,-1.517128,-1.517874
mobley_1770205,11,-0.065512,-0.066113,-0.066399
mobley_1770205,12,-0.402452,-0.402113,-0.401989
mobley_1770205,13,-0.373773,-0.373437,-0.373540
mobley_1770205,14,-0.373710,-0.373300,-0.373501
mobley_1770205,15,-0.451309,-0.450740,-0.450909
mobley_1770205,16,0.098211,0.096868,0.097420
mobley_1770205,17,-1.336164,-1.335744,-1.335808
mobley_1770205,18,-1.315251,-1.314164,-1.314384
mobley_1770205,19,0.269968,0.269014,0.269423
mobley_1770205,20,0.319060,0.318296,0.318735
mobley_1770205,21,0.296631,0.295327,0.296339
mobley_1770205,22,0.283594,0.282314,0.283287
mobley_1770205,23,0.307291,0.306458,0.307061
mobley_1770205,24,0.308241,0.307045,0.308058
mobley_1770205,25,0.097957,0.097284,0.097894
mobley_1770205,26,0.250641,0.250210,0.250471
mobley_1770205,27,-0.158703,-0.158027,-0.158434
mobley_1770205,28,-0.143757,-0.143118,-0.143596
